Date,Tmax,Tmin,Tavg
24-08-2011,18.1,12,15.05
25-08-2011,18.6,4.4,11.5
26-08-2011,18.4,4.4,11.4
27-08-2011,20.1,4.4,12.25
28-08-2011,21,4.9,12.95
29-08-2011,22.8,6.4,14.6
30-08-2011,19.8,12.2,16
31-08-2011,21.7,10.8,16.25
01-09-2011,23.1,8.7,15.9
02-09-2011,16.7,13.2,14.95
03-09-2011,18.3,7.5,12.9
04-09-2011,19,11,15
05-09-2011,19.8,7.3,13.55
06-09-2011,20.6,6.3,13.45
07-09-2011,20.3,7.2,13.75
08-09-2011,20,7.1,13.55
09-09-2011,20.8,8.2,14.5
10-09-2011,22.4,9,15.7
11-09-2011,24.2,6.9,15.55
12-09-2011,26.2,7.7,16.95
13-09-2011,21.8,9,15.4
14-09-2011,22.9,11.2,17.05
15-09-2011,21.3,13,17.15
16-09-2011,20.8,13.9,17.35
17-09-2011,21.1,9,15.05
18-09-2011,17.8,11.5,14.65
19-09-2011,19.1,11.6,15.35
20-09-2011,21.2,10.5,15.85
21-09-2011,19,12,15.5
22-09-2011,16.9,7.7,12.3
23-09-2011,20.6,5.2,12.9
24-09-2011,22.3,4.7,13.5
25-09-2011,20.4,6.7,13.55
26-09-2011,17.5,12.7,15.1
27-09-2011,17.2,8.2,12.7
28-09-2011,18.5,3.8,11.15
29-09-2011,22.6,4.7,13.65
30-09-2011,22.1,11.6,16.85
01-10-2011,28.3,13.9,21.1
02-10-2011,22.6,12.7,17.65
03-10-2011,21.2,13.3,17.25
04-10-2011,21.7,14,17.85
05-10-2011,22.2,6.9,14.55
06-10-2011,23.9,8.3,16.1
07-10-2011,22.9,7.6,15.25
08-10-2011,23.1,11.4,17.25
09-10-2011,26.3,11.1,18.7
10-10-2011,26.4,12.9,19.65
11-10-2011,25.4,12.1,18.75
12-10-2011,22.8,15.9,19.35
13-10-2011,21.1,15.2,18.15
14-10-2011,21.8,6.8,14.3
15-10-2011,28.5,10.3,19.4
16-10-2011,36.1,18.5,27.3
17-10-2011,21.9,15.7,18.8
18-10-2011,20.1,11.4,15.75
19-10-2011,21.7,8.3,15
20-10-2011,25.2,7.3,16.25
21-10-2011,29.7,8.4,19.05
22-10-2011,26.4,13.5,19.95
23-10-2011,24.4,15.2,19.8
24-10-2011,22.8,13.7,18.25
25-10-2011,22.3,14.2,18.25
26-10-2011,20.7,15,17.85
27-10-2011,22.6,14.5,18.55
28-10-2011,23.5,12.8,18.15
29-10-2011,25.2,11.7,18.45
30-10-2011,26.4,12.8,19.6
31-10-2011,29.2,13.8,21.5
01-11-2011,31,16,23.5
02-11-2011,33.9,18.9,26.4
03-11-2011,26.1,20.8,23.45
04-11-2011,22.9,16.7,19.8
05-11-2011,22.6,12.5,17.55
06-11-2011,21.9,13.6,17.75
07-11-2011,22.7,11.4,17.05
08-11-2011,20.8,15.3,18.05
09-11-2011,21.8,10.5,16.15
10-11-2011,23.3,9.1,16.2
11-11-2011,25.4,10.1,17.75
12-11-2011,24.3,12.3,18.3
13-11-2011,22.9,16.7,19.8
14-11-2011,24.1,18.3,21.2
15-11-2011,25.6,10,17.8
16-11-2011,23.9,9.4,16.65
17-11-2011,24.1,13.6,18.85
18-11-2011,22.9,11.9,17.4
19-11-2011,26.2,10.8,18.5
20-11-2011,28.9,13.7,21.3
21-11-2011,29.4,15.2,22.3
22-11-2011,32.4,16.2,24.3
23-11-2011,35.9,16.2,26.05
24-11-2011,37.2,18.7,27.95
25-11-2011,28.4,16.7,22.55
26-11-2011,25.7,14.8,20.25
27-11-2011,24.1,14.9,19.5
28-11-2011,22.6,13.2,17.9
29-11-2011,25,12.7,18.85
30-11-2011,28.2,12.4,20.3
01-12-2011,32.6,15.3,23.95
02-12-2011,34.3,17.4,25.85
03-12-2011,36.1,18.5,27.3
04-12-2011,36.7,22.3,29.5
05-12-2011,35.8,22.7,29.25
06-12-2011,23.3,18.3,20.8
07-12-2011,27.5,17,22.25
08-12-2011,26.1,16.4,21.25
09-12-2011,27,17.7,22.35
10-12-2011,30.3,15.4,22.85
11-12-2011,32.3,18,25.15
12-12-2011,26.8,19.5,23.15
13-12-2011,24.2,17.4,20.8
14-12-2011,28.4,18.7,23.55
15-12-2011,27.1,19.2,23.15
16-12-2011,28,16.5,22.25
17-12-2011,29.4,15,22.2
18-12-2011,26.1,15.4,20.75
19-12-2011,26,11.5,18.75
20-12-2011,31.3,14.2,22.75
21-12-2011,30.3,13.7,22
22-12-2011,31,16.1,23.55
23-12-2011,30.2,17,23.6
24-12-2011,31.7,17.1,24.4
25-12-2011,31.4,17.3,24.35
26-12-2011,31.6,16.8,24.2
27-12-2011,35.3,17.6,26.45
28-12-2011,38.8,19.7,29.25
29-12-2011,37.2,23.1,30.15
30-12-2011,31.6,18,24.8
31-12-2011,30,19.1,24.55
01-01-2012,27.4,19.7,23.55
02-01-2012,31.6,18,24.8
03-01-2012,32.6,18.2,25.4
04-01-2012,34.4,16.2,25.3
05-01-2012,28.5,18.6,23.55
06-01-2012,25.4,20.7,23.05
07-01-2012,24.9,14.7,19.8
08-01-2012,27.5,11.9,19.7
09-01-2012,32.7,16.4,24.55
10-01-2012,33.6,17.1,25.35
11-01-2012,35.5,19.3,27.4
12-01-2012,36.1,19.8,27.95
13-01-2012,34.7,23.4,29.05
14-01-2012,32.4,24.4,28.4
15-01-2012,33,21.8,27.4
16-01-2012,28,17.6,22.8
17-01-2012,32.2,16.5,24.35
18-01-2012,36.9,18.7,27.8
19-01-2012,35.5,20.1,27.8
20-01-2012,36.3,19.4,27.85
21-01-2012,35.5,18.9,27.2
22-01-2012,29.1,23,26.05
23-01-2012,35.2,19.1,27.15
24-01-2012,38,20.7,29.35
25-01-2012,40,24.6,32.3
26-01-2012,41.5,25,33.25
27-01-2012,37.5,23.7,30.6
28-01-2012,41,26.2,33.6
29-01-2012,32.2,22.1,27.15
30-01-2012,31.3,16.6,23.95
31-01-2012,35.2,17.5,26.35
01-02-2012,37.5,23.3,30.4
02-02-2012,29.5,22.7,26.1
03-02-2012,25.5,20.5,23
04-02-2012,27.2,12.9,20.05
05-02-2012,26.9,12.1,19.5
06-02-2012,29.6,15.4,22.5
07-02-2012,34.1,17.9,26
08-02-2012,34.8,18.6,26.7
09-02-2012,36.2,19.6,27.9
10-02-2012,40.3,23.2,31.75
11-02-2012,28.6,19.3,23.95
12-02-2012,28.6,22.2,25.4
13-02-2012,30.8,17.5,24.15
14-02-2012,30.3,15.7,23
15-02-2012,33.3,16.1,24.7
16-02-2012,30.7,18.8,24.75
17-02-2012,29.7,17.6,23.65
18-02-2012,32.1,20.7,26.4
19-02-2012,33.9,19.9,26.9
20-02-2012,36.6,19.4,28
21-02-2012,36.6,24,30.3
22-02-2012,37.9,18.6,28.25
23-02-2012,29.5,21.5,25.5
24-02-2012,27.5,20.3,23.9
25-02-2012,25.4,12.9,19.15
26-02-2012,26.4,9.6,18
27-02-2012,30.4,16.2,23.3
28-02-2012,28.1,17.5,22.8
29-02-2012,29.2,17.9,23.55
01-03-2012,29.9,16.2,23.05
02-03-2012,30.4,15.6,23
03-03-2012,32.9,17,24.95
04-03-2012,36.7,14,25.35
05-03-2012,39.2,15.2,27.2
06-03-2012,38.8,18.3,28.55
07-03-2012,31.6,12.9,22.25
08-03-2012,33.5,18.4,25.95
09-03-2012,38.3,17.6,27.95
10-03-2012,40.4,15.6,28
11-03-2012,40.9,18.5,29.7
12-03-2012,40.4,14.5,27.45
13-03-2012,30.9,20.3,25.6
14-03-2012,29,15.2,22.1
15-03-2012,28.7,16.1,22.4
16-03-2012,30.2,14.7,22.45
17-03-2012,33,16,24.5
18-03-2012,34.8,18.6,26.7
19-03-2012,29.8,14.6,22.2
20-03-2012,27.7,13.8,20.75
21-03-2012,25.7,15.9,20.8
22-03-2012,25.9,13.3,19.6
23-03-2012,27.4,15.3,21.35
24-03-2012,29.1,16.1,22.6
25-03-2012,27.2,17.1,22.15
26-03-2012,27.5,14.8,21.15
27-03-2012,27.7,10,18.85
28-03-2012,30.8,13.5,22.15
29-03-2012,33.1,18.1,25.6
30-03-2012,22.8,17.7,20.25
31-03-2012,24.4,7.6,16
01-04-2012,24.2,12.1,18.15
02-04-2012,26.2,18.9,22.55
03-04-2012,25.8,18.1,21.95
04-04-2012,26.5,20.5,23.5
05-04-2012,22.9,16.4,19.65
06-04-2012,23.3,10.7,17
07-04-2012,30.1,12.2,21.15
08-04-2012,30,16.2,23.1
09-04-2012,27.5,13.9,20.7
10-04-2012,35.9,14.1,25
11-04-2012,32.4,17.6,25
12-04-2012,30.4,12.7,21.55
13-04-2012,25.7,16,20.85
14-04-2012,26,9.9,17.95
15-04-2012,26.9,9.4,18.15
16-04-2012,26,11.1,18.55
17-04-2012,26.1,10.5,18.3
18-04-2012,24.7,12.1,18.4
19-04-2012,22.4,12.4,17.4
20-04-2012,22.3,11,16.65
21-04-2012,21.4,7,14.2
22-04-2012,22.7,8.8,15.75
23-04-2012,22.6,10.8,16.7
24-04-2012,26.2,10.4,18.3
25-04-2012,29.6,17,23.3
26-04-2012,31.9,16,23.95
27-04-2012,29.7,19.4,24.55
28-04-2012,25.9,22.2,24.05
29-04-2012,23.6,17.3,20.45
30-04-2012,23.3,16.7,20
01-05-2012,22.2,12.8,17.5
02-05-2012,27.1,12.5,19.8
03-05-2012,26.4,17.8,22.1
04-05-2012,20.6,18.1,19.35
05-05-2012,22.5,16.3,19.4
06-05-2012,20.5,13.9,17.2
07-05-2012,22.1,12.6,17.35
08-05-2012,21.2,15.6,18.4
09-05-2012,19.1,11.4,15.25
10-05-2012,22,12.7,17.35
11-05-2012,23.7,9.3,16.5
12-05-2012,26.6,13.4,20
13-05-2012,22.5,12,17.25
14-05-2012,21.1,9.8,15.45
15-05-2012,20.5,9.8,15.15
16-05-2012,22.1,8,15.05
17-05-2012,21.4,6.8,14.1
18-05-2012,23.6,8.6,16.1
19-05-2012,24.9,8,16.45
20-05-2012,26.6,10.2,18.4
21-05-2012,25.8,8.4,17.1
22-05-2012,21.7,6,13.85
23-05-2012,20.6,5.3,12.95
24-05-2012,21.9,4.1,13
25-05-2012,21.8,4.3,13.05
26-05-2012,23.8,3.7,13.75
27-05-2012,24.2,5.3,14.75
28-05-2012,22.9,11.7,17.3
29-05-2012,24.3,10.3,17.3
30-05-2012,25.6,8.3,16.95
31-05-2012,24.9,8.8,16.85
01-06-2012,20,11.8,15.9
02-06-2012,20.3,6.8,13.55
03-06-2012,24.4,11.8,18.1
04-06-2012,21.7,15.6,18.65
05-06-2012,23.2,15.5,19.35
06-06-2012,16.8,15.3,16.05
07-06-2012,19,12.7,15.85
08-06-2012,20.6,11.6,16.1
09-06-2012,19.3,10.4,14.85
10-06-2012,21.3,15.7,18.5
11-06-2012,20.4,15,17.7
12-06-2012,19.5,9.7,14.6
13-06-2012,16.5,12.7,14.6
14-06-2012,17.4,9,13.2
15-06-2012,18.5,7.4,12.95
16-06-2012,17.9,11,14.45
17-06-2012,20.7,12.7,16.7
18-06-2012,23.4,9.6,16.5
19-06-2012,20.7,10.1,15.4
20-06-2012,15.5,7,11.25
21-06-2012,16,1.5,8.75
22-06-2012,17.1,1.3,9.2
23-06-2012,17.3,2.7,10
24-06-2012,19.1,8.9,14
25-06-2012,15.8,10.3,13.05
26-06-2012,20.8,11.9,16.35
27-06-2012,20.1,12.4,16.25
28-06-2012,18.1,10.4,14.25
29-06-2012,17.7,6.3,12
30-06-2012,20,5.5,12.75
01-07-2012,21,4.3,12.65
02-07-2012,21,5.4,13.2
03-07-2012,20.1,8.2,14.15
04-07-2012,21.6,7.8,14.7
05-07-2012,22.9,7.5,15.2
06-07-2012,22.5,5,13.75
07-07-2012,20.1,10.3,15.2
08-07-2012,15.8,6.8,11.3
09-07-2012,14.7,3.3,9
10-07-2012,16.3,7.7,12
11-07-2012,17.4,7.4,12.4
12-07-2012,16,2.8,9.4
13-07-2012,17.9,2.7,10.3
14-07-2012,18.3,2.5,10.4
15-07-2012,19.4,8.6,14
16-07-2012,16.5,9.6,13.05
17-07-2012,16.6,3.9,10.25
18-07-2012,16.9,3.2,10.05
19-07-2012,18.6,0.5,9.55
20-07-2012,21.3,3,12.15
21-07-2012,23.8,4.7,14.25
22-07-2012,22.9,12.1,17.5
23-07-2012,20.1,6.1,13.1
24-07-2012,15.4,4.4,9.9
25-07-2012,16.1,-0.7,7.7
26-07-2012,19.2,0.5,9.85
27-07-2012,19.3,4.7,12
28-07-2012,20.2,3.3,11.75
29-07-2012,20.2,7,13.6
30-07-2012,23.3,10.2,16.75
31-07-2012,18.6,11.5,15.05
01-08-2012,16,7.3,11.65
02-08-2012,18.1,6.3,12.2
03-08-2012,19.2,10.8,15
04-08-2012,19.3,9.9,14.6
05-08-2012,20.2,7.1,13.65
06-08-2012,21.6,11.4,16.5
07-08-2012,17.1,12.3,14.7
08-08-2012,18.3,4.3,11.3
09-08-2012,20.2,6.2,13.2
10-08-2012,23.2,5.8,14.5
11-08-2012,24.5,7.5,16
12-08-2012,18.2,13.9,16.05
13-08-2012,16.4,7,11.7
14-08-2012,18.3,8.6,13.45
15-08-2012,18.2,8.8,13.5
16-08-2012,19.4,2.7,11.05
17-08-2012,19.4,9.1,14.25
18-08-2012,23.8,8.9,16.35
19-08-2012,20.9,4.1,12.5
20-08-2012,23.7,12.4,18.05
21-08-2012,19.9,14.5,17.2
22-08-2012,17,11.8,14.4
23-08-2012,18.2,4,11.1
24-08-2012,20.4,8.5,14.45
25-08-2012,23.2,6.7,14.95
26-08-2012,21,4.9,12.95
27-08-2012,18.8,7.2,13
28-08-2012,19.1,10.5,14.8
29-08-2012,20.1,7.4,13.75
30-08-2012,22.9,6.9,14.9
31-08-2012,22.1,8.9,15.5
01-09-2012,20.2,8.9,14.55
02-09-2012,20.9,6.4,13.65
03-09-2012,20.2,8.4,14.3
04-09-2012,15.8,8.1,11.95
05-09-2012,18.5,7.6,13.05
06-09-2012,18,4.1,11.05
07-09-2012,19.5,6.8,13.15
08-09-2012,25.4,10.6,18
09-09-2012,29.5,11.5,20.5
10-09-2012,23.1,11.9,17.5
11-09-2012,20.6,13.8,17.2
12-09-2012,19.9,4.8,12.35
13-09-2012,22.1,3.5,12.8
14-09-2012,25.2,9.6,17.4
15-09-2012,26.7,7.3,17
16-09-2012,28.2,10.3,19.25
17-09-2012,26,15.7,20.85
18-09-2012,21,14.8,17.9
19-09-2012,21.5,11.7,16.6
20-09-2012,20.5,10.2,15.35
21-09-2012,22.3,11.8,17.05
22-09-2012,17.8,11.3,14.55
23-09-2012,20.2,4.5,12.35
24-09-2012,19.5,4.7,12.1
25-09-2012,20.4,11.9,16.15
26-09-2012,18.9,11.8,15.35
27-09-2012,15.1,10.2,12.65
28-09-2012,17.4,1.9,9.65
29-09-2012,20.8,4.4,12.6
30-09-2012,28.1,6.5,17.3
01-10-2012,33.9,12,22.95
02-10-2012,24.8,13.7,19.25
03-10-2012,19.8,14.7,17.25
04-10-2012,19.6,9.7,14.65
05-10-2012,22.7,7.5,15.1
06-10-2012,28.2,10,19.1
07-10-2012,20.8,10.3,15.55
08-10-2012,22.3,6.7,14.5
09-10-2012,24.9,12.9,18.9
10-10-2012,26.9,11.6,19.25
11-10-2012,29.8,14.6,22.2
12-10-2012,26.5,13.2,19.85
13-10-2012,23.7,17.9,20.8
14-10-2012,20.7,15.3,18
15-10-2012,21,11.9,16.45
16-10-2012,24.4,7,15.7
17-10-2012,22.3,12.5,17.4
18-10-2012,23.3,7,15.15
19-10-2012,23,8.8,15.9
20-10-2012,28.9,9.4,19.15
21-10-2012,29.4,13.7,21.55
22-10-2012,20.6,15.4,18
23-10-2012,22,7.6,14.8
24-10-2012,24.2,12,18.1
25-10-2012,25.6,12.1,18.85
26-10-2012,28.1,11.9,20
27-10-2012,33,12.5,22.75
28-10-2012,36,13.3,24.65
29-10-2012,23.9,13.4,18.65
30-10-2012,22.6,9.4,16
31-10-2012,20.1,14.1,17.1
01-11-2012,21.7,14.4,18.05
02-11-2012,23.8,12,17.9
03-11-2012,22.3,11,16.65
04-11-2012,18.8,12.7,15.75
05-11-2012,19.8,10,14.9
06-11-2012,21.8,11.4,16.6
07-11-2012,23.1,9.5,16.3
08-11-2012,26.5,10.3,18.4
09-11-2012,31.6,11,21.3
10-11-2012,23.9,8.2,16.05
11-11-2012,21.8,8.2,15
12-11-2012,26.7,11.6,19.15
13-11-2012,30.9,7.7,19.3
14-11-2012,27.6,11.6,19.6
15-11-2012,26.7,14.5,20.6
16-11-2012,31.9,12.3,22.1
17-11-2012,36.1,16.8,26.45
18-11-2012,26.5,15.1,20.8
19-11-2012,25.3,12.4,18.85
20-11-2012,26.3,8.8,17.55
21-11-2012,35.1,14.8,24.95
22-11-2012,32,18.1,25.05
23-11-2012,24.9,17.8,21.35
24-11-2012,30.8,15.5,23.15
25-11-2012,28.2,16.8,22.5
26-11-2012,30.1,15.2,22.65
27-11-2012,25.9,13.6,19.75
28-11-2012,22,14.2,18.1
29-11-2012,19.2,12.5,15.85
30-11-2012,20.5,13.2,16.85
01-12-2012,24.5,6.2,15.35
02-12-2012,29.8,12.7,21.25
03-12-2012,33.6,16,24.8
04-12-2012,37,18.2,27.6
05-12-2012,25.9,19.5,22.7
06-12-2012,24,18.5,21.25
07-12-2012,23.4,17.1,20.25
08-12-2012,28.9,7.5,18.2
09-12-2012,35,13.5,24.25
10-12-2012,35.7,20.4,28.05
11-12-2012,30.6,18.5,24.55
12-12-2012,25.1,16.1,20.6
13-12-2012,25.1,17.6,21.35
14-12-2012,26.6,15.8,21.2
15-12-2012,28.3,15.2,21.75
16-12-2012,31.5,14.6,23.05
17-12-2012,25,11.8,18.4
18-12-2012,26,18,22
19-12-2012,29.5,12.7,21.1
20-12-2012,35,16,25.5
21-12-2012,30.7,15.2,22.95
22-12-2012,27,15.2,21.1
23-12-2012,27.1,14,20.55
24-12-2012,33.1,16.4,24.75
25-12-2012,38.9,18.1,28.5
26-12-2012,40.5,22.8,31.65
27-12-2012,37.8,20.1,28.95
28-12-2012,38.1,23.8,30.95
29-12-2012,40.4,27.5,33.95
30-12-2012,38.2,20.8,29.5
31-12-2012,42.2,20.9,31.55
01-01-2013,32,24.3,28.15
02-01-2013,28.6,21.7,25.15
03-01-2013,26.9,16.2,21.55
04-01-2013,26.1,14.2,20.15
05-01-2013,37.9,12.7,25.3
06-01-2013,34.1,21.2,27.65
07-01-2013,37.7,23.4,30.55
08-01-2013,39.4,25.3,32.35
09-01-2013,28.2,22.3,25.25
10-01-2013,27.4,13,20.2
11-01-2013,30.4,16,23.2
12-01-2013,34.2,20.2,27.2
13-01-2013,28.5,22.1,25.3
14-01-2013,37.4,21.8,29.6
15-01-2013,33.7,27.8,30.75
16-01-2013,27.6,21,24.3
17-01-2013,26,19,22.5
18-01-2013,30.1,14.2,22.15
19-01-2013,33.8,16.5,25.15
20-01-2013,35.9,13.8,24.85
21-01-2013,32.9,18.6,25.75
22-01-2013,36.1,18,27.05
23-01-2013,29.7,17.3,23.5
24-01-2013,29.7,14.3,22
25-01-2013,32.1,16.1,24.1
26-01-2013,35.4,13.8,24.6
27-01-2013,36.2,20.1,28.15
28-01-2013,32.4,16.5,24.45
29-01-2013,32.8,17.8,25.3
30-01-2013,34.1,17.2,25.65
31-01-2013,34.8,17.1,25.95
01-02-2013,36.2,17.1,26.65
02-02-2013,38.2,17.7,27.95
03-02-2013,39.2,15.8,27.5
04-02-2013,32.2,19.8,26
05-02-2013,33.7,14.1,23.9
06-02-2013,30.4,16.3,23.35
07-02-2013,30.7,17.5,24.1
08-02-2013,34.9,13.6,24.25
09-02-2013,38.2,16.2,27.2
10-02-2013,39.1,18.9,29
11-02-2013,39,22.6,30.8
12-02-2013,41.1,26.6,33.85
13-02-2013,39.3,23,31.15
14-02-2013,29.4,22.5,25.95
15-02-2013,35.8,20.1,27.95
16-02-2013,33.7,18.9,26.3
17-02-2013,28,19.7,23.85
18-02-2013,29.9,13.6,21.75
19-02-2013,35.1,16.3,25.7
20-02-2013,40.3,21.4,30.85
21-02-2013,41.1,25.5,33.3
22-02-2013,27.2,21.9,24.55
23-02-2013,24.9,12,18.45
24-02-2013,28.4,10.1,19.25
25-02-2013,37.3,18.5,27.9
26-02-2013,37.5,22.2,29.85
27-02-2013,34.9,20.5,27.7
28-02-2013,34.4,19.4,26.9
01-03-2013,34,18.9,26.45
02-03-2013,28.5,17.1,22.8
03-03-2013,30.6,15.9,23.25
04-03-2013,26.9,17.7,22.3
05-03-2013,27.3,13,20.15
06-03-2013,32.1,13,22.55
07-03-2013,32.7,18.2,25.45
08-03-2013,33.4,18,25.7
09-03-2013,35.2,19.1,27.15
10-03-2013,31.2,23.1,27.15
11-03-2013,27.4,20.1,23.75
12-03-2013,25.9,11,18.45
13-03-2013,28.8,14.3,21.55
14-03-2013,23,16.9,19.95
15-03-2013,29.7,14.9,22.3
16-03-2013,29.8,19.8,24.8
17-03-2013,31.7,20.5,26.1
18-03-2013,30.9,17.3,24.1
19-03-2013,30,17.9,23.95
20-03-2013,25.5,18.6,22.05
21-03-2013,24.7,16.4,20.55
22-03-2013,26.7,12.8,19.75
23-03-2013,26.1,9.4,17.75
24-03-2013,28.2,9.5,18.85
25-03-2013,24.6,10.4,17.5
26-03-2013,20.4,12.6,16.5
27-03-2013,23.6,6.2,14.9
28-03-2013,25.3,10.6,17.95
29-03-2013,27.3,12.4,19.85
30-03-2013,28,14,21
31-03-2013,30.2,13,21.6
01-04-2013,31.8,16.5,24.15
02-04-2013,32,15,23.5
03-04-2013,34.3,16.8,25.55
04-04-2013,36.3,18.3,27.3
05-04-2013,27.7,16.3,22
06-04-2013,28.9,17.1,23
07-04-2013,31.5,18,24.75
08-04-2013,37.7,19.1,28.4
09-04-2013,34.5,14.4,24.45
10-04-2013,36.1,17.5,26.8
11-04-2013,36.5,21.1,28.8
12-04-2013,24.5,21.4,22.95
13-04-2013,27.4,19.3,23.35
14-04-2013,28.3,20.6,24.45
15-04-2013,28.3,19.7,24
16-04-2013,26,19.5,22.75
17-04-2013,26.9,18.7,22.8
18-04-2013,25.6,15.1,20.35
19-04-2013,27,17.4,22.2
20-04-2013,22.9,13.6,18.25
21-04-2013,22.2,10.4,16.3
22-04-2013,23,14.9,18.95
23-04-2013,24.6,9.6,17.1
24-04-2013,28.4,9.9,19.15
25-04-2013,27.9,16.5,22.2
26-04-2013,25.5,15.3,20.4
27-04-2013,25.3,11.7,18.5
28-04-2013,24.8,11.6,18.2
29-04-2013,24.6,13.3,18.95
30-04-2013,30.2,15.1,22.65
01-05-2013,26.9,13.5,20.2
02-05-2013,23.2,16.8,20
03-05-2013,22.9,10.7,16.8
04-05-2013,23.4,11.2,17.3
05-05-2013,25.3,12.7,19
06-05-2013,22.4,13.9,18.15
07-05-2013,24.6,13.7,19.15
08-05-2013,21.6,16.5,19.05
09-05-2013,20.8,13,16.9
10-05-2013,19.7,12.8,16.25
11-05-2013,20.1,11.5,15.8
12-05-2013,21,5.5,13.25
13-05-2013,20.8,7.6,14.2
14-05-2013,21.9,10.5,16.2
15-05-2013,22.8,10.3,16.55
16-05-2013,22.8,11.2,17
17-05-2013,20,11.9,15.95
18-05-2013,20.5,9.5,15
19-05-2013,21.9,8,14.95
20-05-2013,19.4,11.1,15.25
21-05-2013,21.5,6,13.75
22-05-2013,22,5.8,13.9
23-05-2013,20.9,8.7,14.8
24-05-2013,22,6,14
25-05-2013,23.2,9.6,16.4
26-05-2013,24.8,14.4,19.6
27-05-2013,23.4,12.8,18.1
28-05-2013,20.6,11.4,16
29-05-2013,19.6,9.2,14.4
30-05-2013,14.9,10.8,12.85
31-05-2013,16.4,1.6,9
01-06-2013,17.9,1.5,9.7
02-06-2013,17.9,8.5,13.2
03-06-2013,19.6,11.1,15.35
04-06-2013,20.3,8.2,14.25
05-06-2013,19.7,8.6,14.15
06-06-2013,20.8,13,16.9
07-06-2013,21.5,6.7,14.1
08-06-2013,20.4,6.3,13.35
09-06-2013,21,10.9,15.95
10-06-2013,19.3,8.3,13.8
11-06-2013,18.3,7,12.65
12-06-2013,19.2,9.7,14.45
13-06-2013,20.8,8.6,14.7
14-06-2013,19.8,10.8,15.3
15-06-2013,15.8,11.2,13.5
16-06-2013,19,2.4,10.7
17-06-2013,18.1,7.7,12.9
18-06-2013,18,5.3,11.65
19-06-2013,19.8,3.9,11.85
20-06-2013,19.9,4.4,12.15
21-06-2013,19.7,7.9,13.8
22-06-2013,22.8,8.4,15.6
23-06-2013,21.2,8.6,14.9
24-06-2013,22.3,9.8,16.05
25-06-2013,18.3,11.9,15.1
26-06-2013,18.3,5.8,12.05
27-06-2013,20,10,15
28-06-2013,21,7,14
29-06-2013,22.3,6.7,14.5
30-06-2013,22.8,4.4,13.6
01-07-2013,22.5,4.6,13.55
02-07-2013,21.6,2.2,11.9
03-07-2013,17.4,9.4,13.4
04-07-2013,17.3,3.9,10.6
05-07-2013,17.6,3.8,10.7
06-07-2013,17,4.8,10.9
07-07-2013,16.7,3.7,10.2
08-07-2013,18.5,2.5,10.5
09-07-2013,19.6,3.4,11.5
10-07-2013,19.5,8.5,14
11-07-2013,15,7,11
12-07-2013,19.4,9.9,14.65
13-07-2013,20.9,5.6,13.25
14-07-2013,20.4,9.6,15
15-07-2013,22.2,11.2,16.7
16-07-2013,18,11.9,14.95
17-07-2013,15,8.7,11.85
18-07-2013,16.1,-0.3,7.9
19-07-2013,16.6,3.5,10.05
20-07-2013,16.4,1.6,9
21-07-2013,16,0.9,8.45
22-07-2013,18.7,5.5,12.1
23-07-2013,23.5,7.5,15.5
24-07-2013,19.2,11.7,15.45
25-07-2013,21.2,9.8,15.5
26-07-2013,17.1,12.6,14.85
27-07-2013,18.8,7.9,13.35
28-07-2013,19.3,8.1,13.7
29-07-2013,18.2,6.5,12.35
30-07-2013,20.2,8.2,14.2
31-07-2013,19.9,11.5,15.7
01-08-2013,20.9,12.1,16.5
02-08-2013,20.6,7.4,14
03-08-2013,21.4,7.8,14.6
04-08-2013,22.7,7,14.85
05-08-2013,22.2,13.2,17.7
06-08-2013,21.8,14.9,18.35
07-08-2013,22.1,16.6,19.35
08-08-2013,17.8,15.7,16.75
09-08-2013,19.4,9.7,14.55
10-08-2013,19.4,10.6,15
11-08-2013,18.6,9.9,14.25
12-08-2013,19.9,9.4,14.65
13-08-2013,19,14,16.5
14-08-2013,20.2,7.7,13.95
15-08-2013,18.6,11.7,15.15
16-08-2013,16.9,5.4,11.15
17-08-2013,18.8,10.2,14.5
18-08-2013,18.7,8.5,13.6
19-08-2013,21.1,10,15.55
20-08-2013,19.4,3.9,11.65
21-08-2013,20.2,7.8,14
22-08-2013,22.2,5.5,13.85
23-08-2013,24.5,7.1,15.8
24-08-2013,26.1,6.5,16.3
25-08-2013,20.4,10.4,15.4
26-08-2013,18.2,12.4,15.3
27-08-2013,16.4,8.6,12.5
28-08-2013,18.7,8.3,13.5
29-08-2013,20.3,8.7,14.5
30-08-2013,20.1,11.3,15.7
31-08-2013,21.3,14.9,18.1
01-09-2013,22.7,13.5,18.1
02-09-2013,22.7,16,19.35
03-09-2013,21.4,11.8,16.6
04-09-2013,18.2,8.9,13.55
05-09-2013,20.3,8.5,14.4
06-09-2013,22.4,4.3,13.35
07-09-2013,18.1,11.1,14.6
08-09-2013,20.7,6.6,13.65
09-09-2013,22.7,6.3,14.5
10-09-2013,21.5,9.8,15.65
11-09-2013,17.7,12.6,15.15
12-09-2013,19.5,13.2,16.35
13-09-2013,20.1,11.9,16
14-09-2013,16.6,11.4,14
15-09-2013,17.8,11,14.4
16-09-2013,21.8,5.9,13.85
17-09-2013,17.4,8.7,13.05
18-09-2013,19.7,10.8,15.25
19-09-2013,20.3,14.8,17.55
20-09-2013,21.3,11.6,16.45
